company_size,remote_ratio,years_experience,benefits_score,education_encoded,experience_level_encoded,is_international,loc_Austria,loc_Finland,loc_France,loc_Germany,loc_Ireland,loc_Netherlands,industry_Consulting,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Government,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Real Estate,industry_Retail,industry_Technology,industry_Telecommunications,industry_Transportation,employment_type_FL,employment_type_FT,employment_type_PT,job_title_AI Consultant,job_title_AI Product Manager,job_title_AI Research Scientist,job_title_AI Software Engineer,job_title_AI Specialist,job_title_Autonomous Systems Engineer,job_title_Computer Vision Engineer,job_title_Data Analyst,job_title_Data Engineer,job_title_Data Scientist,job_title_Deep Learning Engineer,job_title_Head of AI,job_title_ML Ops Engineer,job_title_Machine Learning Engineer,job_title_Machine Learning Researcher,job_title_NLP Engineer,job_title_Principal Data Scientist,job_title_Research Scientist,job_title_Robotics Engineer,skill_Python,skill_SQL,skill_TensorFlow,skill_Kubernetes,skill_Scala,skill_Linux,skill_PyTorch,skill_Git,skill_Java,skill_Tableau,skill_Hadoop,skill_GCP,skill_R,skill_Data_Visualization,skill_Computer_Vision,skill_Deep_Learning,skill_Spark,skill_MLOps,skill_Azure,skill_NLP,salary_EUR
2,1.0,5,9.2,2,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,148523.76
1,1.0,2,9.2,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87387.52
2,1.0,3,7.6,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90889.92
2,1.0,15,9.6,1,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,104538.72
2,1.0,6,5.3,2,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,100230.24
0,0.0,1,8.9,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,57925.12
1,0.5,11,7.6,1,3,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,157450.48
0,0.5,4,7.3,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,41446.24
1,0.0,7,5.7,1,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,83305.2
1,0.0,0,6.6,3,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31813.76
1,1.0,9,6.2,2,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,101837.12
2,1.0,2,10.0,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79261.6
1,0.0,1,9.6,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,70135.12
1,0.0,3,8.8,3,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60696.24
2,0.0,3,7.4,3,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,72946.72
0,0.5,15,5.4,0,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,112252.8
2,0.0,1,5.1,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,75636.88
0,0.0,15,9.0,3,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,137137.44
1,0.5,2,7.5,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,75491.68000000001
2,0.0,1,9.1,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,48890.16
2,0.0,0,7.7,3,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,50193.44
1,1.0,14,8.1,0,3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,100430.0
0,1.0,0,7.0,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,43633.92
0,1.0,16,6.6,2,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,143946.88
2,0.0,9,8.3,2,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,108205.68000000001
1,1.0,2,9.5,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,65218.56
2,1.0,12,8.3,0,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,149636.08
2,0.0,3,7.3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,101879.36
2,0.5,6,8.3,0,2,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,94233.92
1,0.5,8,6.7,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,89619.2
0,0.5,5,7.0,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,91638.8
1,0.0,1,9.9,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33277.2
1,1.0,12,9.9,1,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,136125.44
1,0.5,12,6.0,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186955.12
1,0.0,5,5.6,0,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,91179.44
0,0.5,15,7.1,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,149603.52
0,0.5,6,7.6,2,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,110793.76
2,0.0,0,5.4,3,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,57386.56
1,0.0,16,7.3,0,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,101814.24
0,0.5,7,9.3,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,89811.92
2,0.5,10,7.7,0,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,220295.68
2,0.0,2,5.6,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,70409.68000000001
1,1.0,8,7.0,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117357.68000000001
2,0.5,7,6.8,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,106100.72
2,1.0,5,8.1,1,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,102276.24
1,0.0,7,9.8,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,110129.36
2,0.0,8,5.4,0,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,78870.0
0,1.0,9,8.1,0,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,89094.72
2,0.5,0,7.5,3,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,50070.24
2,0.5,6,7.7,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,82574.8
2,0.5,9,9.5,1,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,90340.8
1,1.0,4,5.8,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56118.48
1,0.5,1,8.3,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,37377.12
0,0.0,1,6.2,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,51586.48
1,0.0,7,7.6,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,71495.6
0,1.0,1,8.7,3,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,59086.72
0,0.0,7,7.4,0,2,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,101449.92
1,1.0,1,8.5,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,63366.16
0,0.0,11,7.9,3,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102124.0
2,0.0,4,9.1,2,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,56902.56
1,1.0,0,7.9,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,44528.88
0,1.0,0,7.8,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,51206.32
1,1.0,1,8.5,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,43031.12
1,1.0,1,8.9,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35011.68
0,0.0,0,5.1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40664.8
0,1.0,10,9.6,1,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,116081.68000000001
1,0.0,5,8.9,3,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,107778.0
1,0.5,1,6.7,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,49795.68
0,0.5,0,5.5,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,39312.24
0,0.5,5,9.5,1,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,77426.8
2,0.0,1,6.9,3,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,54855.68
1,1.0,7,7.2,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102916.0
1,1.0,7,6.4,1,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,65907.6
2,1.0,8,7.1,2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,123303.84
1,0.0,1,8.8,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,51806.48
2,1.0,2,8.6,3,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,77182.16
2,1.0,7,6.1,3,2,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,149134.48
2,1.0,0,9.2,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53966.88
2,1.0,16,8.7,0,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,138648.4
1,0.5,1,6.2,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60861.68
1,0.0,2,8.8,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56512.72
1,1.0,6,9.6,2,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,101285.36
2,1.0,10,9.7,0,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189310.88
0,1.0,5,8.7,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,64269.92
0,0.5,16,9.7,2,3,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,177226.72
0,0.0,5,5.3,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76765.92
0,1.0,7,6.4,3,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,106921.76
0,1.0,4,8.2,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,78307.68000000001
0,1.0,5,7.2,0,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,95702.64
0,0.5,0,9.1,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,49881.92
